"Financials","IT","Energy","Healthcare","Consumer_discretionary","Consumer_staples"
0.156466315324758,0.344134492814604,0.272339979937333,0.309509005528232,0.635679998824029,0.21805753940424
0.783951913982648,0.817157707750719,0.818251007765905,0.704446237210324,0.781767894206245,0.418870167136459
0.445047221440514,0.158278367208047,0.457949524220688,0.19867265037367,0.59752147563753,0.553682090664453
0.139721637339744,0.0270465643128337,0.18309283000604,0.500084067298013,0.0486604029935415,0.682509510162407
0.000799898872962685,0.00350449671748675,0.00294630097487494,0.000536140921917778,0.000381939762484395,0.000372016953233984
0.027949989818513,0.0469053160854854,0.0191134873628661,0.0145026044120993,0.0655783825777752,0.0463715954042829
0.379835572835828,0.545331927572902,0.0926915376985945,0.453280420185354,0.43461189533135,0.304307316394412
0.0152698236415666,0.00739225281106121,0.0189536296946628,0.0138299513134792,0.0084712009419696,0.00105292017126148
0.166878632112466,0.591740704050885,0.476572950787835,0.176426349911579,0.448253236021501,0.103679442735243
0.96062037066984,0.976650624202164,0.923613662592028,0.993068642103672,0.981886676928172,0.994335756032509
0.116965207431639,0.0852735297740721,0.126374230940965,0.0992075810286397,0.192811680875471,0.266430335521617
0.837893191717635,0.901296988962549,0.799006048019682,0.989907574105553,0.969206375315935,0.972736941293591
0.0631598612902322,0.129966341368731,0.0864789903133371,0.157391025385167,0.073346839358441,0.19843953850468
0.178361664150028,0.221360269233529,0.0286340180133527,0.39613280045985,0.372244195356395,0.349807186450169
0.00122438936460069,0.00967225074531045,6.1370097942362e-06,0.01896052111363,0.0066338160416523,0.0288001153167456
0.832250237901936,0.936090071062308,0.732657651697755,0.8890768279048,0.978424066880984,0.86231596941829
0.169553501499213,0.108604790263199,0.209992428113643,0.0713702216903714,0.0765156955208446,0.0296384333944549
0.0275553821857347,0.0128428121731353,0.0355875560996793,0.00859783450985029,0.00392992586057008,0.00283520960770017
0.954221729622486,0.971406032680742,0.871090659990955,0.961654907944068,0.937313253462469,0.959427765740719
0.0404049973807322,0.0139425850207402,0.03672177948437,0.00841769364570572,0.00719556518092218,0.0629604510489245
0.712467346362922,0.788105063781704,0.523881322537003,0.891962613897165,0.819858890362948,0.936645885221689
0.155223361446634,0.22840170832598,0.0341616027161842,0.214049072198442,0.269443044425071,0.250171372427923
0.59858892208124,0.531255983891399,0.772202295349674,0.31634588607971,0.803938173886951,0.245063151731368
0.33582952831699,0.210438429930437,0.538058329009529,0.151834876463372,0.399754978125269,0.0653886073946298
0.185235815415707,0.398732310083729,0.118863525759636,0.104815741222177,0.62894901759696,0.233323523097534
0.958788727842364,0.94063286428296,0.95689311824408,0.94826142196998,0.978066374266299,0.855350643170182
0.62873909136053,0.445926811144634,0.700113133498169,0.601459231533394,0.681399932502332,0.461007871588958
0.810023767798196,0.841062257426557,0.761477444520224,0.935950112971476,0.871879728860476,0.916020226692945
0.309573828614496,0.177143075953422,0.179865903002596,0.265683272860284,0.319326279290285,0.401147839241889
0.628429274838384,0.755857055734986,0.544683977773488,0.859023400179119,0.770624141569663,0.853096357211025
0.286432525724221,0.32062353181188,0.57688595236501,0.442337827936613,0.435937915041672,0.256528171235245
0.107260602700542,0.14212667030417,0.217202621646928,0.139020353525817,0.228943704762454,0.254238232697344
0.683738696074638,0.656006439811102,0.898335417317942,0.76503066986513,0.63588892038055,0.827603151654531
0.31105823780546,0.318367096301476,0.424236834249626,0.371393998399029,0.445129421464485,0.559526957959848
0.955210766870708,0.961585089783623,0.789674043445543,0.930818659033011,0.99160143449062,0.922602821376077
0.576674361838297,0.374328925296067,0.630464590516053,0.371938022908117,0.71326639085324,0.297109711549954
0.842076936597254,0.706507014154495,0.860742727017111,0.88842457605319,0.841031451980535,0.708535437316063
0.883138622575691,0.466425878319752,0.424646718606994,0.55472505839192,0.741707055609492,0.623744417608603
0.200736201675755,0.486570687762821,0.464936534993739,0.35097971714176,0.718239725263066,0.327646498582482
0.532024655826655,0.852951276493379,0.451166850596098,0.864689933872006,0.936595038549082,0.975352167832128
0.110735514021982,0.237210494477556,0.152170535756452,0.405860079168051,0.413487792053025,0.215334129502568
0.320278503198425,0.614084988065007,0.170306992437892,0.788973696061374,0.809107902395967,0.637453981413909
0.942069402858797,0.640367866431919,0.973400972851671,0.783471059037256,0.826082313793708,0.777246113314807
0.303343548875492,0.240493581126097,0.261341231236501,0.353255207279098,0.426739530746433,0.110826781462545
0.175797092178441,0.068167405003227,0.348361097244344,0.082979812287802,0.232113118084216,0.0932610717195253
0.62582801716807,0.880045932207387,0.764533182859054,0.745294227133346,0.843913885805397,0.715720994543294
0.442705299494901,0.372448181170647,0.751470185768441,0.57281023003574,0.64919372788319,0.24447129471302
0.702197827427273,0.749282549386613,0.511575350687954,0.746703827011417,0.800786414120156,0.754916620399444
0.925821983128917,0.603236042048029,0.693232130424311,0.736717863810594,0.780002200490115,0.572401072140027
0.633192966935619,0.254046512463244,0.712702740921804,0.123292623339607,0.556000396623833,0.615078397003117
0.890831698989528,0.939622875384362,0.956617960154916,0.642307749131716,0.913411681195777,0.342880454719289
0.139386577954099,0.393371386129364,0.281848245362701,0.381953295341294,0.673142880263586,0.142386860307064
0.0929367240772139,0.102126863604802,0.0771262574960706,0.102450168808472,0.0159490094940293,0.130039622812185
0.365950254406067,0.693513243259376,0.791292600358427,0.501176341044496,0.708605101722996,0.480221535835435
0.488516078015927,0.704823977745194,0.498268367222391,0.899491327441289,0.660898213361938,0.533693159957396
0.137447697428802,0.597084075399018,0.229638231575892,0.250110173050202,0.658901458650622,0.109072202168153
0.84413141635492,0.744295205503123,0.756946151118251,0.470738293428268,0.825385204521532,0.303042859311355
0.841612027699093,0.734883820535625,0.888635360771671,0.63617665921823,0.870314930268379,0.985531759655616
0.180840056096154,0.613849699359245,0.295588472119349,0.881982257820538,0.622134633392759,0.406181751063141
0.10060963581264,0.10497783617808,0.286604013437622,0.129735083239721,0.150600594039382,0.180769658521966
0.0878232120536283,0.15501304027486,0.0807180281370152,0.19345465658762,0.339831047065822,0.163382914968076
0.859529405609474,0.734899467043969,0.625446476166279,0.783698497486053,0.843423430824658,0.347047012860032
0.380206235129969,0.566211349209852,0.439228171029746,0.706938469496545,0.812302603955957,0.789480433853487
0.988916063822497,0.921902546411022,0.98702422817608,0.770082158424677,0.986180181166123,0.956326271689845
0.200071504614482,0.370390673157475,0.20946353175381,0.14390492570398,0.5825130538287,0.04356395671197
0.775177595486756,0.881769249950141,0.856987151473608,0.526797184174606,0.858456470274224,0.828395122634797
0.448388580718367,0.175694204189515,0.310468726883198,0.214252390256906,0.565903359323325,0.150084051997978
0.457171522097128,0.57130735966001,0.41402131628102,0.55657828889599,0.568876012243875,0.609068528190262
0.986548194294054,0.433355061708937,0.801348541212926,0.404558919478766,0.840569911595257,0.696947596246259
0.924461994040337,0.619423246378807,0.656093247285503,0.851201608634749,0.871945182591408,0.940051657572901
0.311277467858229,0.406689401833519,0.162564021963219,0.890797153416221,0.319448750835885,0.762735223927136
0.336359213391181,0.800701477321147,0.424202164494209,0.888152556374117,0.77075162745436,0.549323309409075
0.671212309031346,0.472082855407722,0.733669271668466,0.148321606584842,0.825454855353081,0.748140039842609
0.636379765916382,0.761429402827891,0.844425494135145,0.720525422899423,0.771424687774394,0.576704341926708
0.958893793255867,0.736310819807484,0.857156140335986,0.397851173079136,0.93237979758054,0.585775114200278
0.780161979471538,0.202200825418475,0.49366658231163,0.175832723695847,0.434232183161964,0.194400500827177
0.940011953385482,0.978398415734441,0.991556573643428,0.95136114836441,0.975241018953444,0.962221134583901
0.738743107581756,0.598781816822807,0.906103472405444,0.733505761815959,0.915178238790702,0.859332825328555
0.199175407307704,0.615536881966408,0.120490382025986,0.121815224225423,0.591131305265805,0.131744159161439
0.0607261542178769,0.892186811289981,0.0694153554725265,0.423485874995479,0.481868660016353,0.405914990406513
0.00198503229301911,0.000397917863933758,0.00800047766414113,2.2917134571967e-05,8.08825848158562e-05,0.000251305627171523
0.742693323972449,0.691785793559977,0.711619673329678,0.631982583640452,0.734686455323585,0.428854073979157
0.627935344357194,0.624279069340284,0.519692853390637,0.525702634750578,0.76474022686614,0.767577274877365
0.6493916149097,0.827057766797989,0.760725716012309,0.911081894454397,0.913655810942734,0.874685817697155
0.338323041189276,0.471314695300704,0.174237555057707,0.464150086465656,0.618368936378161,0.415818783711224
0.487878244077877,0.568989011562596,0.62414113460114,0.405973709470857,0.554950267368547,0.660119288565024
0.397681182556646,0.299020089385039,0.318124555491818,0.708493913302081,0.492001879831989,0.25716424167563
0.417823255899001,0.850123213204289,0.390832045946858,0.381108360011264,0.837383427911977,0.372782038738365
0.580394577702848,0.631683392437357,0.503265749774268,0.614492251579506,0.832245783745457,0.418468219381433
0.0295718558002438,0.0732877586105033,0.038136851584734,0.0274390262499799,0.128663275021207,0.038978872242991
0.875012349115677,0.755909511143194,0.71471483678115,0.753115337272354,0.678771025630177,0.760377371946336
0.0341763620178234,0.0994090604894736,0.129698258257539,0.175575633661104,0.0806842964099361,0.0231767735845013
0.633625928616352,0.721757367145623,0.660182376661939,0.726627517051625,0.868067244609981,0.93205188314285
0.726124366526446,0.861272961093747,0.77248291980629,0.904178031810313,0.918428119819879,0.73538911106406
0.33055671369847,0.491508578661498,0.189747451706133,0.694719393505414,0.919188254787903,0.496533035420358
0.512192666290258,0.600672028456548,0.647463557141443,0.70367223524361,0.695853641024591,0.658288695268132
0.843141056910123,0.872659766300025,0.535260279723219,0.788200647086751,0.992345219152826,0.694019750435627
0.137580676059751,0.207705530227231,0.1039699596529,0.215591956852069,0.22603057251658,0.850272111091387
0.705684561405781,0.846876965319927,0.47658909329433,0.489231780231182,0.875262399599581,0.384991459063053
0.114921295302462,0.573251317225066,0.0296140681912993,0.206636531835227,0.763562060857216,0.171929574577067
0.962165507026938,0.456360814145246,0.864372200919896,0.396441884852521,0.811614949043684,0.975197536450147
0.556165294910882,0.050559078795159,0.41042195836839,0.694604135492513,0.193047292130743,0.382809957409964
0.635346483911481,0.78150312589218,0.895545454872858,0.96554373002775,0.739480036033003,0.933668342231077
0.849647076220132,0.62234375501618,0.78335550894506,0.87881684071232,0.716361742059131,0.482913973226466
0.48855634262546,0.153031967214085,0.417961124312806,0.417768043797148,0.526713202962026,0.577078621395729
0.301297620559632,0.617311652247784,0.27101604279846,0.895380468593814,0.403884825137412,0.672600587586592
0.403006279751602,0.964804739204519,0.228317269653073,0.479172983688533,0.996208933025078,0.110760274851752
0.912802607103396,0.20163942135773,0.985385999419386,0.459880526867361,0.511688768195971,0.868683131212554
0.477020399305363,0.698919881146853,0.315048305048549,0.808008683777287,0.684417250796133,0.808376541488712
0.55229918248554,0.0307437608551568,0.460971643560251,0.309068372621264,0.116255705845372,0.57029666616659
0.383178218356618,0.193296357975731,0.398855025243956,0.102722291439424,0.68476495565131,0.401175307723819
0.23851904112302,0.837046606803455,0.508504545192809,0.779065846124702,0.809398810860084,0.762344112840108
0.399804916793624,0.182090791408515,0.212166964020508,0.416773421412563,0.258867993356895,0.64814002501998
0.968442345875386,0.824859463675589,0.821678532459344,0.886006427553954,0.850753972442795,0.573176270340818
0.0843506213880563,0.613440580272739,0.0422556657039859,0.175093019137185,0.632158862538108,0.481299034474172
0.50273277643762,0.944702076169485,0.408486908690867,0.241728063693784,0.898686652878223,0.386840194835035
0.557996591010831,0.925420143672586,0.556205725961583,0.88154316945756,0.429745058174989,0.31030007223373
0.357304983345151,0.519323563024435,0.862423008825112,0.278367340098836,0.826347607230967,0.97880273749506
0.898457445927171,0.558109029783178,0.683953485219089,0.715818109424841,0.925878752361838,0.353007453627503
0.451784860217234,0.8192450353745,0.333636012736223,0.219751024516854,0.749305057881449,0.488634549297935
0.968164747481605,0.124618292639753,0.518362203007529,0.664371344820115,0.502462724470468,0.781717051318378
0.673505363110353,0.373443819738373,0.93568787138879,0.306404067478111,0.809380238142214,0.748011425247462
0.834088547088168,0.0890187501211643,0.41967949833108,0.176510293598296,0.370981434180448,0.124269099462996
0.413719631359715,0.926706966878179,0.696144258983034,0.978239972463644,0.966830202915497,0.965308008972188
0.307287299162379,0.476289703108808,0.138053207840537,0.404492475723042,0.583006272945374,0.377165968421782
0.587371545360238,0.437111117460362,0.694227973546982,0.376455480304967,0.568059388035506,0.465083240382244
0.0774183407547681,0.664832445784405,0.357712779315237,0.761174197491035,0.921567220413699,0.784046074895707
0.289811719157944,0.590634262954796,0.215153467779824,0.464653092051741,0.947553993414054,0.689041388024176
0.473731165866229,0.374658752006566,0.231311033207662,0.297657229609449,0.351407538829457,0.120892219319016
0.200489245352909,0.871139562908723,0.0920811935841897,0.324652786491969,0.652235071578668,0.326735546436984
0.401245248713231,0.823037138446324,0.33790644911095,0.53502520443433,0.712626358937376,0.64661056492225
0.985686098202207,0.743683040061946,0.940677496102167,0.199187096303943,0.938618725404461,0.898232173593101
0.576992795376282,0.645598574545059,0.198546537137278,0.83955794711758,0.777343529884115,0.398137589886508
0.352960970253481,0.946570735921807,0.107387299440474,0.409713169789499,0.954269141704147,0.546519079998579
0.924533229667044,0.474056456419495,0.536374776722906,0.86884027701918,0.343144221622829,0.833630302425012
0.631968437467537,0.768286399755167,0.849334580251785,0.604667097385095,0.765594216038573,0.91923001561173
0.158187764208232,0.591636841782669,0.0981612023650578,0.676606400444553,0.663585786319868,0.292323254111517
0.568279361706028,0.93185845142906,0.333719112438545,0.0697172282533912,0.913733073946548,0.546787505855731
0.89838535751289,0.752186643028725,0.371992150724692,0.992646067149118,0.930343035511511,0.993470144841006
0.10548567387662,0.000197888197747788,0.306450771803639,0.00542432920816731,0.000718236400619944,0.0229826849115102
0.714805166214893,0.245851354116855,0.405531282507675,0.249674780433093,0.253034608384634,0.384722713771782
0.0237809334707326,0.0235241891362448,0.0141661514066306,0.0723022067500058,0.129661618585035,0.0231501148592174
0.707440032375613,0.88043349222494,0.643909144510195,0.91811841248402,0.956270972210538,0.889786806853584
0.180119246986688,0.167480482134676,0.0251931249762538,0.100227030514173,0.207976459899843,0.128835474584285
0.689041495635976,0.347007763511442,0.509170480265134,0.610400773981866,0.527970767262782,0.691636952028583
0.819358865825899,0.784933732319037,0.653507153056723,0.862352357565514,0.758691154132258,0.65550004985435
0.166908169505454,0.639601075148073,0.328084457347038,0.540475202455462,0.827058481597652,0.435532757368245
0.779583991843112,0.206731119228274,0.976961968320936,0.39999428934664,0.329384211159092,0.2649061333641
0.233243841377253,0.306485878946087,0.52009434994967,0.363898636385811,0.19229205156731,0.205431539171606
0.427607540509731,0.173416940435839,0.266202202034372,0.430051201110751,0.225399944186296,0.125711204570657
0.0223045229220621,0.626300822979975,0.0107101329042459,0.0339935352189095,0.304291075179524,0.194697871773846
0.297539458798252,0.797692938855036,0.312940954668781,0.409186100752888,0.990564945670598,0.773836179178935
0.0706699126841708,0.0382888641492653,0.028735082315961,0.132476228665462,0.128111608595904,0.0316326028078008
0.54636788663111,0.593677662571163,0.484391583129734,0.279314831193141,0.631031964693889,0.786655795700497
0.760392162016677,0.880276943658594,0.478264578598357,0.941961072809296,0.892239669961011,0.66598251279822
0.937703000220973,0.81327667117818,0.843560259691272,0.778699057560128,0.948082867454282,0.899459995038314
0.241225120261398,0.398330047336938,0.107258707965003,0.450878095484332,0.412927685901815,0.217214340326739
0.784447283780159,0.672564495972244,0.435334526194019,0.945497797173561,0.752686278119213,0.911276351338884
0.559218727491703,0.693981725819686,0.0793161910408461,0.302757222668383,0.897519741657725,0.703520647736971
0.694868858524833,0.0541697457441339,0.66182829012121,0.165042061335897,0.327024942574201,0.213152706458097
0.888438604753873,0.884664326490662,0.905235177328042,0.97074202699999,0.912162104519676,0.820444183967517
0.226240386736165,0.160146438051882,0.237069673315843,0.112253881485961,0.113525102266867,0.184000711122717
0.9000755289667,0.84055365542052,0.740325278934902,0.940055283953452,0.967256332046407,0.920575463428703
0.825423458556009,0.571189511163746,0.948338114557987,0.644931644784627,0.701165802393174,0.749270679322174
0.518672932400961,0.806178638590623,0.226240938107474,0.775179903965552,0.887431060319381,0.821027162040551
0.807996189135144,0.933473586881028,0.539146971924345,0.72291612999666,0.94882299421473,0.915968232345983
0.0750774212454894,0.322407826960944,0.214372505448447,0.228944312898987,0.610481995159696,0.473920095288553
0.229870085505373,0.332366732451982,0.577159409816059,0.229407240798931,0.247017445715514,0.232606141426006
0.717602135370997,0.349786570709095,0.731783191242519,0.214478764841101,0.62470193230479,0.486390681670493
0.524905669381826,0.387151363092239,0.109861239943707,0.84623069594798,0.332332972188786,0.525006632946345
0.0953859277508451,0.0799000915629226,0.127725000699789,0.049344175703509,0.188313923537488,0.030723443474876
0.732214085842099,0.575143215083324,0.727946646317648,0.535739726451735,0.767139648120506,0.422526715717362
0.368030034272676,0.42495292072453,0.145321653746803,0.294983218556483,0.417200261422787,0.546702649650016
0.942215369052298,0.318695223638176,0.973251348771662,0.928543343251073,0.61690594522329,0.349210319392221
0.602792410567813,0.42423693949899,0.395535091130165,0.643625151810863,0.83702118196275,0.575785677415015
0.0385279236887442,0.0344617135413164,0.0458147326321414,0.114946557241502,0.172753912225321,0.0298077629555082
0.106297883839063,0.627386444497994,0.264673505754048,0.218253269589015,0.765522469003848,0.346623823926044
0.0658883261726628,0.00229320107650109,0.0330317692438308,0.00257280620424503,0.00453786071679062,0.00080281980079576
0.643614329836122,0.819921231493682,0.88714895917219,0.271624030961167,0.79855155298667,0.493345247175074
0.565022338364676,0.0876187108098143,0.584490881204432,0.459063344179922,0.0399116988254162,0.312462046498748
0.897034317518076,0.538760113497708,0.915219037528822,0.924527919596517,0.667896559006094,0.92745720261882
0.908705875470259,0.819743016185352,0.392218907196249,0.867946289455714,0.932425328778142,0.914723288028192
0.232858810764556,0.967131856838825,0.514584455514071,0.99712210803601,0.983104231649044,0.498749323541821
0.924823276115026,0.910549676224632,0.489872899759327,0.527791344528604,0.91037042157222,0.762175595755736
0.330368127838969,0.520783206406019,0.139014465932706,0.522849616769493,0.545258077505248,0.657562874163508
0.999967630444916,0.32317017719617,0.999980020254862,0.675668333968023,0.255072456739408,0.286815190340585
0.574599843412601,0.136655659660562,0.759965810451374,0.585026787367968,0.348752298808163,0.974859903066138
0.44117711539351,0.875782298248458,0.391502566529326,0.432390698562683,0.876696860764887,0.781323507765516
0.284729164289158,0.278117325305957,0.199041062503918,0.35481373074165,0.321123936512016,0.394186186420047
0.718184884364914,0.653216045462602,0.814078296676771,0.849551880674379,0.861953447583015,0.912063182721686
0.81502428627638,0.688617211053213,0.938290272648788,0.416077849302224,0.819986072913671,0.793147706681998
0.466215189877989,0.332438020452916,0.592589609905539,0.238846225501913,0.522805766325642,0.234630479642442
0.334452651526151,0.207366115196033,0.211841184348645,0.0573741151746896,0.387442821485881,0.0746037218082201
0.560087580520627,0.686047380565414,0.664633260015076,0.432914286589462,0.723628072015976,0.600844725302545
0.304414791583291,0.203134738682149,0.428235248393757,0.408677536395542,0.447838355568693,0.212839636941333
0.876258736555725,0.454974879337566,0.966518003739989,0.363771960896055,0.817191719715378,0.503530700328551
0.977877693044303,0.83366797553703,0.898723539516769,0.602622135295067,0.910314763475627,0.792730198503372
0.424013518959159,0.535800220520051,0.256397673613223,0.304498721238123,0.766989137037552,0.433031257212328
0.413507613461181,0.632664489532384,0.360591010174469,0.845821705296093,0.673737406630873,0.44573935025186
0.1314593330838,0.686434315927289,0.0593758788706999,0.613644069630456,0.364844286104053,0.437601395581706
0.809582732592715,0.870626748477265,0.541830911272064,0.817121242234272,0.875882031171465,0.897822964263441
0.727704974369104,0.38970505287654,0.816406899075225,0.817629845931965,0.352871197429726,0.127711048371138
0.501564425978781,0.426143456497782,0.615253520567087,0.401685907976251,0.642822971712765,0.512213133314007
0.780070427331072,0.810598734992433,0.93710382545655,0.897460803781211,0.55197823603167,0.865719528643541
0.307342788188385,0.567870101539461,0.233249895420771,0.212764684881963,0.520900956398656,0.288319759061649
0.482075061125643,0.604906483647054,0.668968065138012,0.804239133775116,0.583848970412937,0.787422030632143
0.431361724410473,0.032825426476437,0.51944223126644,0.340339597339426,0.380769652543869,0.281817343492204
0.558592834928211,0.49184919166498,0.840445899670003,0.38026775677007,0.546584616491259,0.197607677243791
0.172642365284471,0.378700028107978,0.332016976885166,0.270320250304477,0.471193483985917,0.666380761170575
0.123377342777279,0.630083499172861,0.102529591108735,0.134134815841515,0.787126462421247,0.231076801098645
0.926458999211261,0.929187792772053,0.750501181776757,0.910571368338142,0.934996782903243,0.633075814139332
0.537401676773172,0.731237768840996,0.415411313980802,0.313117185997759,0.930147674247603,0.56440965989165
0.617340784654406,0.738243992490759,0.414673822738197,0.917671015407907,0.780759429831508,0.847453132345792
0.236404487355977,0.33253800397328,0.233825336331802,0.497860025767242,0.285736480246232,0.630667834179627
0.872337357867276,0.495362812892688,0.0876051676819554,0.100234911368475,0.27409375785295,0.0399060804024051
0.198922218090876,0.796299478913317,0.232756544540654,0.31782863347623,0.443769838692557,0.0948552879316305
0.914905577416698,0.16355705721798,0.81759748258822,0.526804654853107,0.634104126519481,0.656528291542831
0.523472135761904,0.760640334520332,0.397918745943259,0.617684259371112,0.667373852365499,0.718108628811873
0.669473728567277,0.868716401066997,0.373763776946506,0.638178386029775,0.978556649165857,0.880797989771202
0.376732145969639,0.263851112909574,0.362378084276889,0.730322916962296,0.688832149097023,0.336121205936511
0.649863745643034,0.455396853278021,0.777900857427006,0.483521583538208,0.723388280750447,0.400512564391171
0.907740626863245,0.59850637985994,0.319438260063549,0.944334963895352,0.595742640551609,0.888912723480277
0.109686783211951,0.02820748152484,0.524995610704045,0.209835563266018,0.140985168919501,0.0507434201865785
0.622968716831781,0.725089693769395,0.98296131818011,0.817529056036656,0.882828865619401,0.484137537985014
0.999725099605036,0.0428350833687113,0.908312162659112,0.961658608385792,0.792220349965782,0.437576052272658
0.747853572328789,0.974623884634078,0.741075887969188,0.935537554176833,0.988084510941259,0.283584532346624
0.462284429504327,0.680210494649823,0.466544660163343,0.701538638995542,0.976411810229106,0.774481476373122
0.593072131859392,0.210864940229169,0.774391832551533,0.721054175082108,0.0803964358130754,0.0786937724805106
0.741876086902708,0.334124437279136,0.944749127777493,0.0908516426036493,0.903860805860799,0.297656202615622
0.461518345336161,0.676554834445511,0.343354740862874,0.60759192191606,0.663878903511959,0.582480450507333
0.642532256572196,0.184882881232325,0.911633768155054,0.294774277783177,0.360583882404906,0.161826367273254
0.0806959010578334,0.17562038617125,0.0414167738366199,0.650741996162151,0.347905558843042,0.234330452859997
0.619417726583462,0.851791014891786,0.798245443519826,0.83782614099282,0.778918910247035,0.214049234502514
0.359201979610449,0.937379383917664,0.556082469319014,0.769456313342234,0.989385423981696,0.646084654351807
0.190491239196837,0.824794806009344,0.0644056042813934,0.231837093240629,0.756296885018715,0.222821052606254
0.273639408540749,0.365811860034125,0.397048301414373,0.330777392119435,0.498497599469859,0.282366879256282
0.253341088213325,0.740515991459515,0.304912420831322,0.813081941028863,0.700181812888271,0.927528221026696
0.236265190624557,0.467645369087058,0.146602213078215,0.268538193802799,0.621838419439246,0.913071170949718
0.00519347780315718,0.0466664902007676,0.244898195506238,0.000532956642917217,0.0033289664910636,0.0106425497894644
0.86758624444822,0.613620300882271,0.714814471824341,0.891256410185961,0.701987284246804,0.688151644460856
0.122145163545687,0.0279813657429524,0.0506746091039736,0.218199728157024,0.101232286594734,0.0153165799334751
0.730680799541067,0.94484719563492,0.627282507134213,0.60057535634519,0.983900784382203,0.485488745926329
0.921818029017092,0.774819002666098,0.701733984461428,0.592285919660451,0.93043363851979,0.751061187807725
0.608094924121253,0.383571338289376,0.972511865444968,0.223958282838369,0.420088897506603,0.552311488423864
0.907367410926371,0.841025072253483,0.685891138118205,0.633620602431402,0.806535543620385,0.794840466114029
0.518948429303046,0.401591102440607,0.651128219432942,0.595310605995429,0.804530490932914,0.84398934692969
0.773123512935613,0.758576271039258,0.964965837367313,0.551120892450997,0.700029341220075,0.692459548816119
0.526826716659951,0.404970295577735,0.306446325419614,0.544852425809042,0.439340248938626,0.408577471875105
0.48232675577075,0.414540594462372,0.802830569140348,0.569105455034637,0.326519171175973,0.399911851582529
0.430172528376977,0.804712254373816,0.223247850661346,0.569838655899541,0.510389120843292,0.24621282641439
0.790984957396502,0.638386380515424,0.755710733638065,0.834150392029743,0.65521007829658,0.574525146440528
0.933354222195775,0.357764850489367,0.880260163825405,0.0863298007857995,0.453712087033703,0.368167664690851
0.605766537398776,0.144506440076712,0.759710826733395,0.666302579970784,0.798224871131734,0.725137209348468
0.340968157662263,0.299075258767287,0.125538180663412,0.180783722013988,0.650003251094861,0.390475524082649
0.843051766628877,0.40479723109223,0.790461101408274,0.0669073676841154,0.280114076105452,0.0263053031591746
0.795733880690451,0.0174275868233198,0.944015943516375,0.33245034841764,0.0349317097745388,0.523636461661138
